FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b
PF04191.16	0	0	0	0	0	0	0	0	0	0	0	1
PF02592.18	4	7	0	5	0	7	1	2	2	4	3	4
PF06508.16	1	0	0	3	1	5	1	0	0	1	0	0
PF06397.15	0	0	0	0	0	0	0	0	0	0	0	1
PF01880.21	1	1	0	1	0	0	1	0	0	0	1	4
PF12676.10	0	0	0	0	1	0	0	0	0	0	0	0
PF03690.16	0	0	0	0	0	0	0	0	0	0	0	0
PF06182.14	0	1	0	0	0	2	0	0	0	0	0	0
PF08845.13	0	0	1	0	0	0	0	0	0	0	0	1
PF14282.9	1	2	0	2	4	6	9	3	3	2	1	2
PF02659.18	0	0	0	0	0	1	0	0	0	0	0	0
PF09605.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20016.2	0	1	0	0	0	1	0	0	0	0	0	0
PF14393.9	1	1	0	1	1	2	0	3	0	2	0	2
PF09134.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09455.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14907.9	5	6	0	6	3	9	5	9	9	3	3	7
PF14337.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16935.8	3	2	0	1	1	1	1	3	2	1	0	3
PF20042.2	1	0	0	3	0	2	6	6	4	1	1	3
PF07081.14	0	4	0	1	0	1	1	2	0	1	0	1
PF20599.1	1	0	0	0	0	1	0	1	0	0	0	0
PF01699.27	0	2	0	0	2	4	0	0	0	4	0	0
PF04854.17	2	4	0	3	0	5	2	6	3	2	2	0
PF07007.15	0	2	0	0	0	1	2	1	0	0	0	0
PF01637.21	0	0	0	2	1	0	0	1	1	3	1	4
PF03008.17	0	1	0	2	1	0	0	2	2	3	1	4
PF10127.12	1	5	0	0	0	4	0	0	3	0	0	2
PF03161.16	0	0	0	0	0	0	0	0	0	0	0	0
PF15738.8	1	0	0	0	1	3	1	1	1	0	1	0
PF18813.4	0	0	0	3	0	2	0	0	0	0	1	1
PF06267.15	0	0	0	0	0	0	0	0	0	0	0	0
PF06505.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02830.21	0	2	0	0	1	3	0	1	3	3	0	1
PF14317.9	0	1	0	1	0	3	0	0	1	2	1	0
PF14834.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01996.19	0	7	0	0	0	9	0	3	1	0	0	3
PF06889.14	0	9	1	2	0	11	0	2	0	0	2	2
PF11563.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03895.18	0	0	0	0	0	0	0	0	0	0	0	0
PF10626.12	0	0	0	0	0	0	0	0	0	0	0	0
PF12992.10	0	0	0	0	0	0	0	0	0	0	0	0
PF13226.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06463.16	0	1	0	0	1	0	1	1	0	0	0	0
PF06934.14	0	0	0	0	0	0	0	0	0	0	0	0
PF20001.2	0	0	0	0	0	0	0	0	0	0	0	0
PF07944.15	0	2	0	1	0	1	2	0	2	1	0	1
PF13568.9	3	3	0	1	2	1	0	0	0	2	0	1
PF04738.16	0	0	0	0	0	0	0	0	0	0	0	0
PF14028.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12675.10	1	3	0	0	0	11	0	0	2	3	0	3
PF19570.2	0	0	1	1	0	3	1	0	0	0	0	0
PF04353.16	0	0	0	0	0	0	0	0	0	0	0	0
PF02696.17	0	0	0	0	0	0	0	0	0	0	0	0
PF05960.14	2	2	0	1	0	2	0	0	0	0	0	1
PF06956.14	0	0	0	0	1	0	0	0	0	0	0	0
PF06224.15	0	0	0	1	0	0	0	0	0	0	0	0
PF01717.21	0	0	0	0	0	0	0	0	0	0	0	0
PF02348.22	0	0	0	0	3	6	4	1	4	4	0	11
PF01564.20	0	1	0	0	0	4	0	1	1	0	0	1
PF04356.15	0	0	0	0	0	0	0	0	0	0	0	0
PF17874.4	1	1	0	2	0	1	1	1	3	1	1	3
PF09312.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01972.19	0	0	2	0	0	0	0	1	0	0	0	0
PF08481.13	0	1	0	0	0	1	0	0	2	2	0	2
PF03453.20	0	3	0	2	0	0	2	0	0	0	0	0
PF03454.18	0	3	0	2	0	0	2	0	0	0	0	0
PF17948.4	0	0	1	0	0	0	0	0	0	0	0	0
PF04958.15	0	0	0	0	0	0	0	0	0	0	0	0
PF08713.14	0	0	0	0	0	0	0	0	0	0	1	1
PF14801.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08704.13	0	0	0	0	0	0	0	0	0	0	0	0
PF17932.4	0	1	0	1	0	1	0	0	0	0	0	0
PF09661.13	0	3	0	1	0	3	0	0	0	0	0	0
PF18946.3	0	0	0	0	0	0	0	0	0	0	0	0
PF19783.2	0	0	0	0	0	0	0	0	0	0	0	0
PF15507.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02973.19	0	0	0	0	0	0	0	0	0	0	0	0
PF03412.18	0	0	0	0	2	0	0	1	2	1	0	1
PF13417.9	0	0	0	0	0	0	0	0	0	0	1	0
PF18096.4	1	0	0	1	1	0	0	0	1	0	1	0
PF01963.20	0	0	1	0	0	0	0	0	1	0	0	0
PF10935.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19328.2	0	0	0	0	0	0	0	0	0	0	0	0
PF17203.7	0	0	0	0	0	0	0	0	0	0	0	0
PF13780.9	0	0	0	0	0	1	0	0	0	0	0	0
PF01135.22	0	0	0	0	0	0	0	0	0	0	0	0
PF19078.3	0	0	0	0	0	0	0	0	0	0	0	0
PF00059.24	0	0	0	0	0	0	0	0	0	0	1	0
PF06594.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07072.14	0	0	0	0	0	0	0	0	0	0	0	0
PF13977.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16881.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09326.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09976.12	0	0	0	0	0	0	0	0	0	0	0	0
PF00141.26	0	0	0	0	0	0	0	0	0	0	0	0
PF04830.16	0	0	0	0	0	0	0	0	0	0	0	0
PF02171.20	0	0	0	0	0	0	0	0	0	0	0	0
PF09239.14	0	0	0	0	0	0	0	0	0	0	0	0
PF06966.15	0	0	0	0	0	0	0	0	0	0	0	0
PF16924.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18989.3	2	9	0	6	0	10	1	6	9	9	5	7
PF13231.9	1	9	1	0	4	10	0	0	0	0	0	1
PF03646.18	12	83	0	24	9	100	8	29	19	6	1	27
PF07581.15	2	5	0	3	0	1	0	0	1	1	2	3
PF19510.2	0	1	0	0	1	4	0	0	0	0	0	0
PF02485.24	0	0	0	2	0	0	0	0	0	0	0	0
PF18922.3	0	0	0	0	0	0	0	0	0	1	0	0
PF04724.16	0	1	0	0	0	1	0	0	0	0	0	0
PF05523.14	0	1	1	0	3	0	0	0	0	0	0	0
PF08759.14	0	0	0	0	0	3	1	0	0	0	0	0
PF14264.9	0	1	0	0	0	3	0	0	0	0	0	0
PF09359.13	0	8	0	0	0	15	0	0	0	0	0	0
PF16316.8	0	3	0	0	0	3	0	0	0	1	0	0
PF04794.15	0	3	0	0	0	4	0	2	0	0	0	1
PF19554.2	0	0	0	1	0	4	0	0	1	1	0	0
PF13526.9	0	16	0	2	1	23	0	0	0	4	0	2
PF07745.16	0	1	0	0	0	0	0	0	0	0	0	8
PF11738.11	0	5	0	2	0	0	4	0	1	0	0	2
PF06161.14	2	2	0	2	0	8	0	2	3	1	1	3
PF20462.1	0	2	0	0	0	4	0	1	0	0	2	3
PF03588.17	0	0	0	0	0	1	0	0	0	0	0	0
PF02617.20	0	0	0	0	0	0	0	0	0	0	0	0
PF12965.10	0	0	0	0	0	0	0	0	0	0	0	0
PF10006.12	0	0	0	0	0	0	0	0	0	0	0	0
PF18050.4	0	0	0	0	0	0	0	0	0	0	0	1
PF13474.9	0	0	0	0	0	0	0	0	0	0	0	1
PF07592.14	10	0	1	15	17	6	1	2	11	5	2	1
PF14358.9	0	0	0	0	1	0	1	0	0	0	0	0
PF12669.10	0	0	0	0	0	0	0	0	0	1	0	0
PF04434.20	0	0	2	2	1	1	4	2	1	1	0	2
PF17124.8	0	0	0	0	0	0	0	0	0	0	0	0
PF13566.9	1	0	0	1	0	1	0	0	0	0	0	0
PF06452.14	2	0	3	8	3	0	2	10	3	2	0	4
PF18988.3	0	1	0	0	0	0	0	1	0	0	0	0
PF15979.8	0	0	1	0	1	0	1	1	0	2	2	6
PF17829.4	0	0	1	0	1	0	1	1	0	2	2	6
PF13366.9	2	0	0	1	1	2	1	1	3	2	0	1
PF08849.14	0	0	0	1	0	1	0	0	1	1	1	2
PF13592.9	2	0	0	1	1	0	0	0	0	0	0	1
PF20442.1	1	4	0	2	0	3	0	2	0	2	0	2
PF13337.9	3	7	0	4	1	4	0	2	0	3	0	2
PF13182.9	1	0	0	1	0	0	0	0	0	0	0	1
PF05017.17	0	0	9	0	0	0	0	0	0	4	0	0
PF20251.1	0	1	0	0	2	1	0	0	1	0	1	0
PF10923.11	0	0	0	3	0	1	1	1	2	1	0	2
PF05686.15	0	0	0	0	0	0	0	0	0	0	1	0
PF19092.3	0	0	0	1	0	0	0	0	0	1	0	0
PF09860.12	0	1	0	0	0	0	0	1	0	0	0	0
PF02445.19	0	0	1	1	0	2	0	0	0	2	2	4
PF02829.17	0	2	0	0	0	0	0	0	1	0	2	1
PF09234.13	0	0	0	1	0	0	0	1	1	0	0	7
PF09515.13	0	0	0	3	0	0	1	0	0	0	0	0
PF07348.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03706.16	1	0	5	0	3	1	0	0	0	2	0	0
PF16927.8	1	8	1	1	3	5	2	4	2	3	0	2
PF16472.8	0	6	0	0	0	4	1	1	0	0	0	1
PF08367.14	3	17	1	2	2	12	4	9	3	2	3	5
PF18907.3	1	0	0	1	1	5	0	1	0	1	0	1
PF09986.12	0	21	1	1	1	23	0	5	3	0	0	3
PF12725.10	0	3	0	1	0	1	0	1	1	1	1	1
PF19275.2	0	0	0	2	0	0	1	1	1	0	0	0
PF10021.12	0	0	0	0	0	0	0	0	0	0	0	1
PF14478.9	0	1	0	0	0	2	0	0	0	0	0	0
PF16990.8	0	0	0	0	0	0	0	0	0	0	0	0
PF02677.17	0	1	0	2	1	1	0	0	0	0	0	0
PF13023.9	0	2	0	1	0	2	1	0	1	0	0	0
PF02732.18	0	0	0	0	0	0	0	0	0	0	0	0
PF08719.14	0	0	0	0	0	1	0	1	0	0	0	0
PF18127.4	0	0	0	0	0	0	0	0	0	0	0	0
PF10047.12	0	0	0	1	1	0	0	1	0	0	0	1
PF14020.9	0	1	0	0	0	0	0	0	0	0	0	0
PF10547.12	0	0	0	0	0	0	0	0	0	0	0	0
PF00959.22	0	0	0	0	0	0	0	0	0	0	0	0
PF20195.1	0	2	0	0	0	3	0	0	0	0	0	0
PF05704.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14281.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19601.2	0	5	0	1	1	4	1	2	1	0	0	0
PF03799.18	0	2	0	2	0	4	0	0	1	0	0	1
PF20335.1	0	0	0	0	0	0	1	0	0	0	0	0
PF17117.8	0	0	0	0	0	0	0	0	0	0	0	3
PF13739.9	0	2	0	1	1	1	0	0	2	0	0	2
PF16661.8	0	0	0	0	0	0	0	0	0	1	0	2
PF19306.2	0	0	0	1	0	0	0	0	0	0	0	0
PF08494.14	0	0	0	1	0	0	0	0	0	0	0	0
PF01693.19	0	2	0	0	2	0	0	0	0	0	1	0
PF12997.10	0	10	0	2	1	1	1	4	0	2	0	2
PF01899.19	0	0	0	0	0	0	0	0	0	0	0	0
PF03334.17	0	0	0	0	0	1	0	0	0	0	0	0
PF19753.2	10	140	2	38	2	182	14	24	26	34	16	60
PF10704.12	0	1	0	0	0	0	0	0	0	0	0	0
PF09365.13	0	3	0	2	2	0	0	3	0	0	0	3
PF18560.4	0	1	0	1	0	1	0	0	1	0	0	1
PF19511.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18555.4	0	0	1	1	0	2	0	0	0	0	0	0
PF07090.14	0	0	0	1	0	0	0	0	0	0	0	2
PF11208.11	1	7	1	7	1	11	0	4	6	3	1	5
PF18928.3	0	0	0	0	0	0	0	0	0	0	0	0
PF11436.11	0	1	0	0	0	0	0	0	0	0	0	0
PF10026.12	0	0	0	0	0	1	0	1	1	0	0	0
PF13567.9	1	1	1	1	1	1	0	0	0	0	0	1
PF19623.2	0	0	0	0	1	0	0	0	2	3	1	1
PF18475.4	0	0	0	0	0	0	0	0	1	0	0	1
PF14094.9	1	0	2	0	0	0	2	0	0	0	1	2
PF03885.16	1	1	0	0	0	5	0	0	1	2	1	2
PF06968.16	3	3	1	2	0	3	1	3	5	3	0	0
PF14107.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09553.13	0	2	0	0	0	2	0	0	1	0	0	0
PF10137.12	0	0	0	0	0	0	0	0	0	0	0	0
PF01969.20	0	1	0	1	0	3	1	1	0	0	1	1
PF19845.2	0	0	0	2	0	1	0	2	0	1	0	0
PF19694.2	1	1	2	2	1	3	2	0	0	0	1	1
PF20037.2	0	2	0	0	0	0	0	0	0	0	1	1
PF12869.10	0	0	0	0	0	0	0	0	0	0	0	0
PF04074.15	0	8	0	2	2	4	1	1	4	3	1	6
PF19610.2	0	7	0	3	0	5	0	1	4	2	2	10
PF09704.13	0	0	0	0	3	2	1	0	1	1	0	2
PF05107.15	0	5	1	0	3	4	0	1	2	0	1	1
PF03714.17	0	0	0	7	0	0	0	0	2	5	0	6
PF10040.12	0	0	0	0	1	0	1	0	0	1	0	0
PF12945.10	0	1	0	3	1	6	0	1	0	3	0	2
PF13750.9	0	0	0	0	1	0	0	0	0	0	0	0
PF13203.9	0	3	0	2	0	2	0	0	0	0	0	1
PF09967.12	0	3	0	2	0	3	0	0	0	1	0	1
PF09527.13	0	0	0	0	0	2	0	1	2	2	1	2
PF10020.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19668.2	0	0	0	0	0	0	0	0	0	0	0	0
PF05194.15	0	0	0	0	0	0	0	0	0	0	0	0
PF08590.13	0	0	0	0	0	0	0	0	0	0	0	0
PF16468.8	0	0	0	0	0	0	0	0	0	0	0	0
PF13772.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00261.23	0	0	0	0	0	1	0	0	1	2	0	6
PF09966.12	0	1	0	1	0	0	0	0	1	0	0	2
PF07486.15	1	15	0	5	0	28	0	8	4	5	2	9
PF19909.2	0	0	0	2	0	0	0	0	0	2	0	9
PF17786.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17753.4	0	2	0	0	1	1	0	0	1	0	0	1
PF14243.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04446.15	0	0	0	0	0	0	0	0	1	0	0	1
PF14413.9	0	0	0	0	0	0	0	0	1	0	0	1
PF01051.24	0	0	1	3	2	0	1	0	0	1	6	0
PF19453.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11007.11	0	1	0	1	0	4	2	4	2	3	0	1
PF14104.9	0	0	0	0	0	0	0	0	0	0	0	0
PF15595.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13240.9	4	3	2	4	3	5	0	4	4	6	5	5
PF14561.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12746.10	0	0	0	0	0	1	0	2	0	1	0	0
PF20582.1	1	4	0	2	0	6	0	2	2	2	1	3
PF05209.16	1	0	0	1	0	1	0	0	2	2	0	3
PF03775.19	1	1	0	3	0	5	1	1	2	2	0	4
PF11443.11	0	0	0	1	0	0	0	0	0	0	0	2
PF05731.14	0	0	0	0	0	0	0	0	0	0	0	0
PF12840.10	0	0	0	2	0	1	0	1	1	0	2	0
PF03848.17	0	0	0	0	0	0	0	0	0	0	0	1
PF13026.9	0	1	0	1	2	2	0	2	0	3	0	1
PF18977.3	0	0	0	0	0	0	0	1	0	0	0	0
PF20047.2	0	1	0	0	0	0	2	0	1	0	0	2
PF20218.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16146.8	0	0	0	0	0	0	0	0	0	0	0	1
PF13690.9	0	13	1	3	0	9	0	3	0	0	0	0
PF00475.21	1	1	0	2	2	2	0	0	3	2	0	2
PF02410.18	0	0	0	1	0	3	0	0	1	1	0	3
PF20317.1	0	0	0	0	0	0	1	0	0	0	1	0
PF09391.13	0	0	0	0	0	0	0	0	0	0	1	0
PF14103.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08889.14	0	0	0	1	1	0	0	0	0	0	0	0
PF13685.9	0	0	0	1	1	0	0	0	0	0	0	2
PF19677.2	0	0	0	1	0	1	0	0	0	0	0	0
PF08020.14	0	0	0	0	0	0	0	0	0	1	0	0
PF13578.9	0	0	0	0	0	0	0	3	0	0	0	0
PF18982.3	0	0	0	1	0	1	0	0	0	0	0	0
PF13835.9	0	0	0	1	1	1	0	0	0	0	0	0
PF07429.14	0	0	0	0	0	0	0	1	0	0	0	0
PF14423.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08928.13	0	0	0	0	0	0	0	0	0	0	0	0
PF08929.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14433.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14206.9	0	0	0	0	0	0	0	0	0	0	0	0
PF17836.4	0	1	0	0	0	1	2	1	2	0	0	0
PF11922.11	0	2	0	0	0	1	0	2	1	0	1	3
PF15609.9	1	1	0	0	0	1	0	0	0	0	0	0
PF12500.11	1	1	0	0	0	1	0	0	0	0	0	0
PF14018.9	0	0	0	2	0	0	2	0	0	2	6	6
PF15617.9	0	0	0	0	0	1	0	0	0	0	0	0
PF02675.18	0	0	0	2	0	0	0	0	0	0	0	0
PF17284.5	0	0	0	0	0	1	0	0	1	0	0	0
PF00491.24	0	1	0	1	0	1	0	1	0	0	0	0
PF18425.4	0	2	0	1	0	0	0	0	0	0	0	2
PF20312.1	0	0	0	0	0	0	2	1	2	1	1	0
PF02654.18	0	1	2	1	0	0	0	0	0	0	0	0
PF13687.9	0	1	0	2	0	2	0	1	1	0	1	0
PF10096.12	0	3	0	1	0	6	0	0	0	0	0	0
PF02655.17	1	5	0	0	1	5	0	0	0	0	0	1
PF03102.17	3	0	0	2	0	4	2	0	6	3	1	10
PF07922.14	0	0	0	0	0	2	0	0	0	0	0	0
PF14897.9	0	2	0	1	0	0	0	0	1	0	0	1
PF10135.12	0	12	0	2	0	11	0	1	1	1	0	2
PF02981.18	0	0	0	1	0	0	0	0	0	0	0	0
PF02980.19	0	0	0	1	0	0	0	0	0	0	0	0
PF16902.8	0	0	0	1	0	0	0	0	0	0	0	0
PF09254.14	0	3	0	1	0	1	0	0	0	0	0	0
PF00080.23	0	0	0	0	0	0	0	0	0	1	0	0
PF17996.4	0	0	0	0	1	0	0	0	0	1	1	0
PF04994.16	1	0	0	3	0	1	4	0	2	1	0	0
PF17827.4	0	0	0	1	0	0	1	0	2	1	0	1
PF11258.11	1	22	0	6	0	22	1	1	3	1	1	7
PF17479.5	1	22	0	6	0	22	1	1	3	1	1	7
PF06081.14	0	0	0	0	2	0	0	0	0	0	1	1
PF11728.11	0	0	0	0	1	0	0	0	0	0	0	1
PF13289.9	0	22	0	1	0	17	0	4	0	0	0	0
PF12762.10	0	0	0	2	0	1	0	0	1	0	0	0
PF18984.3	5	14	0	11	4	10	2	7	7	5	0	6
PF18983.3	5	14	0	10	4	9	2	6	6	5	0	5
PF07456.14	0	0	0	1	0	1	0	0	0	1	0	0
PF07009.14	0	2	0	1	0	0	0	0	0	1	0	0
PF08876.14	0	1	0	0	0	7	0	0	2	0	1	1
PF13601.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13787.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02016.18	0	2	0	0	2	1	0	0	0	0	0	0
PF17676.4	0	2	0	0	2	1	0	0	0	0	0	0
PF14199.9	7	3	0	8	3	7	2	3	1	2	2	1
PF17225.6	0	1	0	0	0	0	0	0	0	0	0	0
PF06283.14	0	0	0	0	0	0	0	0	0	0	0	1
PF14257.9	1	0	1	3	0	1	1	1	1	0	0	4
PF09148.13	4	1	0	1	0	1	0	0	1	0	0	5
PF07878.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07826.14	0	3	0	2	0	3	2	0	1	4	2	3
PF20260.1	0	1	0	1	1	0	0	2	0	1	0	3
PF08487.13	0	0	0	0	0	0	0	0	0	0	0	1
PF16369.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09212.13	0	0	0	0	0	0	0	0	0	0	0	0
PF02156.18	0	0	1	2	1	0	2	0	0	0	1	2
PF13570.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08765.14	0	1	0	0	1	0	1	0	0	1	0	0
PF20456.1	1	1	1	1	0	1	1	0	0	1	0	2
PF19484.2	1	3	0	2	0	7	0	1	0	0	0	1
PF04018.16	0	2	0	0	0	0	0	0	0	1	0	0
PF14751.9	0	2	0	0	0	1	0	2	0	0	0	0
PF01978.22	0	0	0	0	0	1	0	0	0	0	0	0
PF11495.11	0	0	0	0	0	0	0	0	0	0	0	0
PF00246.27	1	0	0	2	1	1	2	1	2	3	0	2
PF13241.9	0	0	1	0	0	1	0	1	1	1	2	0
PF18588.4	0	0	0	0	3	0	0	0	0	0	0	0
PF16738.8	0	0	0	5	0	0	0	0	1	5	0	2
PF16561.8	0	0	0	4	0	0	0	0	1	5	0	2
PF19539.2	0	0	0	1	0	0	0	0	0	0	0	0
PF10387.12	0	0	0	1	0	0	0	0	0	0	0	0
PF18994.3	0	0	0	0	0	0	0	0	0	0	0	0
PF05709.14	0	0	0	0	0	0	0	0	0	0	0	0
PF20469.1	0	1	0	1	1	3	1	3	0	2	0	3
PF03283.16	0	0	0	0	0	0	0	0	0	0	0	0
PF14192.9	0	0	1	0	0	0	1	0	0	0	0	0
PF03852.18	0	0	0	0	0	4	0	1	2	1	0	2
PF09565.13	0	0	0	0	0	0	0	0	0	0	0	0
PF06855.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13005.10	7	45	3	12	5	36	12	20	8	1	19	12
PF06094.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01680.20	1	11	0	1	1	11	0	2	2	1	0	0
PF00142.21	0	0	0	0	0	0	0	0	0	0	0	0
PF00350.26	0	0	0	0	1	0	0	0	0	0	0	0
PF14414.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02652.17	1	3	0	1	2	1	0	0	2	2	0	2
PF05183.15	0	0	2	0	0	0	0	0	0	0	0	0
PF01810.21	0	0	0	0	1	0	1	0	0	2	0	0
PF13577.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14534.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12158.11	0	0	0	0	0	1	0	0	0	0	0	1
PF06353.15	0	0	0	0	0	0	0	0	0	0	0	0
PF19538.2	0	1	0	1	0	1	0	0	0	1	0	1
PF20573.1	0	0	0	1	0	0	0	0	0	0	0	0
PF12650.10	1	1	1	2	0	3	0	0	1	0	0	0
PF20040.2	0	0	0	0	0	0	0	1	0	1	0	0
PF03928.17	2	3	0	0	0	3	3	0	2	1	0	0
PF03319.16	0	7	0	3	3	7	5	0	1	3	1	2
PF18427.4	0	0	0	0	0	1	0	0	4	0	1	5
PF08841.13	0	0	0	0	0	1	0	0	4	0	1	5
PF02287.18	0	1	0	0	0	0	0	0	0	1	0	0
PF02286.18	0	0	0	2	0	2	2	3	0	0	0	1
PF11580.11	1	7	0	2	0	3	2	4	0	2	0	1
PF15428.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14136.9	0	1	0	0	4	1	0	0	0	0	0	1
PF16657.8	4	9	0	8	4	8	5	4	5	7	4	10
PF20446.1	1	1	0	3	2	6	0	0	8	3	3	3
PF09818.12	1	1	0	3	2	6	0	0	8	3	3	3
PF18218.4	0	0	0	0	0	0	0	0	0	0	0	0
PF02522.17	0	1	0	1	0	0	0	0	0	0	0	1
PF05708.15	0	0	0	0	0	0	0	0	0	0	0	0
PF12671.10	0	0	0	0	0	0	0	0	0	0	0	0
PF13551.9	2	1	0	1	1	1	2	0	0	0	0	0
PF10412.12	0	0	0	0	0	0	0	0	0	0	0	0
PF20313.1	0	0	0	0	0	0	0	0	0	1	0	2
PF13958.9	0	0	0	0	0	0	0	1	0	0	0	0
PF07892.14	1	1	0	2	0	5	0	2	0	0	0	0
PF12910.10	0	0	0	0	0	0	0	0	0	0	0	0
PF13466.9	0	0	1	0	0	0	0	0	0	0	0	0
PF08445.13	0	2	0	0	0	4	1	1	0	0	0	0
PF07179.15	2	3	1	2	1	4	1	5	2	2	1	3
PF11796.11	0	5	0	1	0	3	0	0	0	0	0	0
PF09664.13	0	5	0	1	0	3	0	0	0	0	0	0
PF09660.13	1	7	0	0	0	5	0	0	0	0	0	0
PF18889.3	0	0	6	0	5	0	6	12	6	0	6	0
PF20623.1	0	0	0	0	0	0	0	0	0	0	0	0
PF01345.21	1	40	0	8	0	3	9	3	28	18	91	59
PF07613.14	0	0	0	0	0	8	0	2	0	0	0	0
PF14056.9	0	1	0	0	0	0	0	1	0	0	0	0
PF14076.9	0	4	0	2	0	2	0	0	0	0	0	0
PF01402.24	2	1	0	1	3	3	0	0	0	0	0	0
PF05973.17	0	1	0	0	1	1	0	0	0	0	0	0
PF10651.12	0	1	0	0	0	3	0	0	0	0	0	0
PF03406.16	0	0	0	0	0	0	0	1	0	0	0	0
PF19639.2	0	3	0	2	0	3	0	1	0	0	0	0
PF13279.9	1	1	0	0	0	1	2	0	0	0	0	1
PF13391.9	0	1	0	0	0	2	0	0	0	0	0	0
PF04480.15	0	0	0	0	0	3	0	0	0	0	0	0
PF07853.14	0	0	0	0	1	0	0	1	0	0	1	1
PF09297.14	1	0	0	0	0	1	0	0	1	2	0	0
PF11187.11	3	1	0	0	0	3	0	1	0	0	0	0
PF07454.14	0	0	0	0	0	2	0	0	0	0	0	1
PF06782.14	2	0	0	0	0	0	0	0	6	0	0	1
PF12670.10	0	0	0	0	1	1	0	0	0	0	0	0
PF09552.13	0	0	0	0	0	3	0	0	0	0	0	0
PF12953.10	0	1	0	0	0	1	0	0	0	0	0	0
PF19499.2	0	11	0	3	2	13	0	1	0	4	6	3
PF03883.17	0	3	0	0	0	2	0	2	1	0	0	1
PF07866.14	0	3	0	1	0	2	0	2	0	1	0	0
PF03862.16	0	1	0	0	0	1	0	0	0	0	0	0
PF13782.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01174.22	0	11	0	0	0	4	0	1	0	0	0	0
PF03932.17	0	6	0	1	0	6	1	1	1	2	1	4
PF12893.10	0	0	0	0	0	0	1	0	0	0	0	0
PF18088.4	0	0	0	0	1	1	0	0	1	0	0	0
PF11070.11	0	0	0	0	0	0	0	1	0	0	0	1
PF08867.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10143.12	2	2	1	2	2	11	1	2	7	3	1	0
PF08645.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19830.2	0	1	0	0	0	0	0	0	0	0	0	0
PF05426.15	0	0	0	0	0	1	0	0	0	0	0	0
PF07940.16	0	1	3	0	0	1	0	0	0	0	0	0
PF07470.16	0	1	1	2	0	4	0	0	2	0	0	0
PF13535.9	0	0	0	0	0	5	0	0	0	0	0	0
PF18603.4	0	0	0	0	0	5	0	0	0	0	0	0
PF08922.14	0	1	0	0	0	2	0	0	0	1	0	0
PF03733.16	0	2	0	0	0	0	0	2	2	0	0	0
PF10974.11	0	2	0	0	0	0	0	0	0	0	1	0
PF12558.11	0	7	0	0	0	5	1	0	1	0	0	0
PF01939.19	0	4	0	0	0	2	0	0	0	0	0	1
PF13395.9	1	2	0	0	0	0	0	0	2	1	0	0
PF20578.1	0	3	0	0	0	1	0	0	3	0	1	2
